species,D,shift_p_D_NA,shift_p_E_NA,shift_p_S_NA,shift_p_U_NA,shift_p_D_A,shift_p_E_A,shift_p_S_A,shift_p_U_A,cons_p_D_NA,cons_p_E_NA,cons_p_S_NA,cons_p_U_NA,cons_p_D_A,cons_p_E_A,cons_p_S_A,cons_p_U_A,nS_NA,nE_NA,nU_NA,nS_A,nE_A,nU_A,n_centroid_hist_X,n_centroid_hist_Y,n_centroid_rec_X,n_centroid_rec_Y,n_centroids_dist,niche_stability_std,niche_unfilling_std,niche_expansion_std,niche_abandonment_std,niche_pioneering_std
Falco sparverius,0.747529085,0.999000999,0.724275724,0.724275724,0.992007992,0.999000999,0.798201798,0.798201798,0.998001998,0.004995005,0.290709291,0.290709291,0.014985015,0.000999001,0.184815185,0.184815185,0.004995005,0.94050522,0.05949478,0.018744964,0.952794105,0.047205895,0.016647455,1.337511777,0.317097307,0.14390451,0.622612173,1.232086702,0.923905848,0.015641065,0.045774635,0.002008355,0.012670097
Fulica americana,0.591313558,0.987012987,0.9000999,0.9000999,0.977022977,0.992007992,1,1,1,0.007992008,0.096903097,0.096903097,0.024975025,0.011988012,0.100899101,0.100899101,0.000999001,0.999850323,0.000149677,0.194964059,1,0,0.171538403,1.595938627,-1.792147406,1.227146304,-1.937440026,0.39638078,0.804938935,0.166667882,0,0.028272684,0.000120499
Gallinago delicata,0.73292129,0.988011988,0.919080919,0.919080919,0.986013986,0.981018981,0.96003996,0.96003996,0.997002997,0.014985015,0.096903097,0.096903097,0.012987013,0.018981019,0.040959041,0.040959041,0.000999001,0.978291396,0.021708604,0.041828737,0.992339339,0.007660661,0.030641309,2.227050879,-0.265969453,1.924493587,-1.563491438,1.33233037,0.938222649,0.029657102,0.007242891,0.011300783,0.013576575
Geococcyx californianus,0.725021332,0.977022977,0.842157842,0.842157842,0.954045954,0.976023976,0.807192807,0.807192807,0.989010989,0.01998002,0.162837163,0.162837163,0.042957043,0.023976024,0.157842158,0.157842158,0.00999001,0.827174144,0.172825856,0.123379673,0.827347838,0.172652162,0.101568915,1.319922865,0.059297911,0.261786905,1.017920453,1.427798616,0.740916375,0.083761652,0.154615517,0.020518408,0.000188049
Geothlypis formosa,0.710987538,0.955044955,0.93006993,0.93006993,0.858141858,0.961038961,0.978021978,0.978021978,0.855144855,0.051948052,0.086913087,0.086913087,0.163836164,0.03996004,0.025974026,0.025974026,0.150849151,0.94312858,0.05687142,0.096888342,0.961552813,0.038447187,0.096888342,-0.206321419,0.011023571,-2.8080682,-0.487115466,2.649005249,0.856469716,0.091884464,0.034245495,0,0.017400325
Geothlypis philadelphia,0.685353705,0.986013986,0.947052947,0.947052947,0.992007992,0.988011988,0.963036963,0.963036963,1,0.011988012,0.047952048,0.047952048,0.008991009,0.005994006,0.036963037,0.036963037,0.000999001,0.861968838,0.138031162,0.083241781,0.885748204,0.114251796,0.005035942,-3.701408299,-1.290005861,-1.59070999,-1.33021849,2.111081336,0.799402115,0.004046118,0.103114098,0.068539711,0.024897957
Geothlypis tolmiei,0.60595372,1,0.765234765,0.765234765,1,1,0.76023976,0.76023976,1,0.000999001,0.218781219,0.218781219,0.000999001,0.001998002,0.215784216,0.215784216,0.000999001,0.908624839,0.091375161,0.158057289,0.908850686,0.091149314,0,-0.623974718,2.217648655,-0.606866236,0.607423626,1.610315915,0.776220634,0,0.077847747,0.145719332,0.000212287
Geothlypis trichas,0.787221695,0.99000999,0.746253746,0.746253746,0.968031968,0.991008991,0.857142857,0.857142857,1,0.008991009,0.24975025,0.24975025,0.023976024,0.008991009,0.141858142,0.141858142,0.000999001,0.965541329,0.034458671,0.003748435,0.978311245,0.021688755,0.000825196,0.939619994,0.413806533,-0.075395187,0.901933404,1.126287557,0.962046324,0.000794532,0.021328168,0.002825204,0.013005771
Haemorhous cassinii,0.347893171,0.789210789,0.757242757,0.757242757,0.94005994,0.787212787,0.762237762,0.762237762,0.962037962,0.201798202,0.257742258,0.257742258,0.066933067,0.244755245,0.253746254,0.253746254,0.048951049,0.984670141,0.015329859,0.454275186,0.984670141,0.015329859,0.430609069,1.397718391,1.337313987,0.910991386,0.082318207,1.346074881,0.541127327,0.409234362,0.008424553,0.041213758,0
Haemorhous mexicanus,0.745444745,1,0.679320679,0.679320679,0.994005994,1,0.767232767,0.767232767,1,0.000999001,0.352647353,0.352647353,0.006993007,0.001998002,0.204795205,0.204795205,0.000999001,0.947421106,0.052578894,0.019812588,0.956177051,0.043822949,0.017534894,0.898647025,-0.694176087,-0.093997334,-0.849297713,1.004691765,0.929618648,0.016591698,0.04260574,0.002198741,0.008985173
Haemorhous purpureus,0.652839234,0.998001998,0.815184815,0.815184815,1,0.999000999,0.999000999,0.999000999,1,0.000999001,0.156843157,0.156843157,0.000999001,0.002997003,0.004995005,0.004995005,0.000999001,0.957285983,0.042714017,0.069027698,0.993216003,0.006783997,0.002331686,1.125443805,-0.560052023,0.560906647,-0.943614424,0.682511771,0.893842185,0.00208903,0.006105241,0.064185625,0.033777919
Helmitheros vermivorum,0.572358272,0.973026973,0.886113886,0.886113886,0.805194805,0.971028971,1,1,0.804195804,0.031968032,0.114885115,0.114885115,0.180819181,0.023976024,0.000999001,0.000999001,0.18981019,0.927688183,0.072311817,0.197466357,0.991912196,0.008087804,0.197466357,0.542323815,-0.506521208,-1.180442732,-1.06108829,1.809825743,0.755285817,0.185840856,0.006158412,2.78E-17,0.052714915
Hylocichla mustelina,0.774001959,0.997002997,0.858141858,0.858141858,0.944055944,0.992007992,1,1,0.967032967,0.007992008,0.157842158,0.157842158,0.066933067,0.00999001,0.000999001,0.000999001,0.054945055,0.972561363,0.027438637,0.058084995,0.993634069,0.006365931,0.052275,0.35006003,-0.299261793,-0.936897026,-0.863795888,1.405331707,0.917532479,0.050609629,0.005878369,0.005971771,0.020007751
Icteria virens,0.723528648,0.98001998,0.903096903,0.903096903,0.953046953,0.988011988,0.934065934,0.934065934,0.963036963,0.027972028,0.095904096,0.095904096,0.047952048,0.022977023,0.068931069,0.068931069,0.03996004,0.945850444,0.054149556,0.024320372,0.949272531,0.050727469,0.024216154,0.418562634,0.236841079,2.215784574,0.64587741,1.843181332,0.924063944,0.022932615,0.049380366,0.000101154,0.003521921
Icterus bullockii,0.62553291,0.972027972,0.995004995,0.995004995,0.999000999,0.973026973,0.995004995,0.995004995,1,0.027972028,0.006993007,0.006993007,0.002997003,0.031968032,0.006993007,0.006993007,0.000999001,0.999727243,0.000272757,0.226252191,0.999727243,0.000272757,0.204932556,-0.824921002,-1.381058451,-0.077713634,-0.888467647,0.894966229,0.773584503,0.199395222,0.000211058,0.026809216,0
Icterus galbula,0.7694283,0.968031968,0.699300699,0.699300699,0.916083916,0.962037962,0.759240759,0.759240759,0.919080919,0.028971029,0.308691309,0.308691309,0.081918082,0.026973027,0.252747253,0.252747253,0.085914086,0.938693394,0.061306606,0.044037562,0.951628325,0.048371675,0.042517312,1.116489788,0.351680013,-0.259619289,0.774650809,1.439645958,0.899784859,0.039955222,0.045736449,0.001494452,0.013029017
Icterus spurius,0.758641869,0.989010989,0.888111888,0.888111888,0.993006993,0.987012987,1,1,0.994005994,0.00999001,0.108891109,0.108891109,0.00999001,0.013986014,0.000999001,0.000999001,0.005994006,0.936819271,0.063180729,0.000694565,0.95718417,0.04281583,0.000694565,-0.682268517,-0.512561386,-1.567271534,0.043355465,1.045119078,0.936209673,0.000650711,0.041877619,0,0.021261997
Junco hyemalis hyemalis,0.596935392,0.99000999,0.782217782,0.782217782,0.891108891,0.987012987,0.863136863,0.863136863,1,0.011988012,0.222777223,0.222777223,0.112887113,0.00999001,0.132867133,0.132867133,0.000999001,0.803063942,0.196936058,0.234126835,0.882177205,0.117822795,0.119546222,-1.228066292,-1.950760883,1.066687658,-2.250077644,2.314192346,0.644774391,0.087546154,0.086115489,0.109560879,0.072003088
Junco hyemalis oreganus,0.694629144,0.998001998,0.601398601,0.601398601,1,1,0.62037962,0.62037962,1,0.000999001,0.414585415,0.414585415,0.000999001,0.001998002,0.3996004,0.3996004,0.000999001,0.97811708,0.02188292,0.105919834,0.981173939,0.018826061,0.003315257,-0.676888883,0.919862554,-0.772151151,-0.293033036,1.216630844,0.876546772,0.002915644,0.01681855,0.100927044,0.002791989
Lanius ludovicianus,0.679324459,0.97002997,0.698301698,0.698301698,0.974025974,0.963036963,1,1,0.972027972,0.041958042,0.328671329,0.328671329,0.02997003,0.035964036,0.000999001,0.000999001,0.027972028,0.927240682,0.072759318,0.017988447,0.97608277,0.02391723,0.017988447,-0.848378458,0.497315503,-1.397056811,2.156026818,1.747103649,0.911754391,0.016701479,0.022340974,0,0.049203156
Larus delawarensis,0.493822242,1,0.891108891,0.891108891,0.999000999,0.998001998,1,1,1,0.002997003,0.096903097,0.096903097,0.002997003,0.003996004,0.004995005,0.004995005,0.000999001,0.98975056,0.01024944,0.187357231,1,0,0.179255638,-1.200480239,-0.472567961,-0.966194229,0.048858866,0.571643132,0.805861136,0.176005049,0,0.009788656,0.008345159
Leiothlypis celata,0.671942149,1,0.663336663,0.663336663,1,1,0.649350649,0.649350649,1,0.002997003,0.36963037,0.36963037,0.002997003,0.001998002,0.346653347,0.346653347,0.000999001,0.966430336,0.033569664,0.115302637,0.966537853,0.033462147,0,-2.172388468,1.254681955,-1.128532818,0.061201749,1.585569178,0.858320646,0,0.0297156,0.111864959,9.88E-05
Leiothlypis ruficapilla,0.615693398,0.999000999,0.975024975,0.975024975,1,0.995004995,0.991008991,0.991008991,1,0.003996004,0.017982018,0.017982018,0.000999001,0.005994006,0.006993007,0.006993007,0.000999001,0.97289524,0.02710476,0.107579461,0.985878154,0.014121846,0.034942941,1.492416345,0.221496818,1.695531557,0.156608981,0.213228096,0.870770789,0.031529009,0.012473033,0.073440619,0.011786551
Loxia curvirostra,0.493816276,0.583416583,0.866133866,0.866133866,0.978021978,0.606393606,0.906093906,0.906093906,1,0.420579421,0.12987013,0.12987013,0.027972028,0.367632368,0.093906094,0.093906094,0.000999001,0.859045644,0.140954356,0.155102557,0.863759506,0.136240494,0.036248804,-1.520176547,-0.018362666,0.184442714,-0.47846727,1.765622574,0.742027966,0.027909305,0.11703982,0.108308926,0.004713983
Mareca strepera,0.693726492,0.98001998,0.93006993,0.93006993,0.945054945,0.984015984,0.975024975,0.975024975,0.975024975,0.006993007,0.065934066,0.065934066,0.046953047,0.013986014,0.032967033,0.032967033,0.022977023,0.913406805,0.086593195,0.074592096,0.928399214,0.071600786,0.060857756,2.044032088,-1.14832538,0.891798116,-1.201607696,1.153465271,0.850769137,0.055131053,0.065613734,0.013444818,0.015041257
Megaceryle alcyon,0.770057481,0.999000999,0.819180819,0.819180819,0.999000999,0.998001998,0.999000999,0.999000999,1,0.000999001,0.183816184,0.183816184,0.005994006,0.001998002,0.000999001,0.000999001,0.000999001,0.973097008,0.026902992,0.015642597,0.985498209,0.014501791,0.010562427,0.520161358,0.376112401,-0.223297933,1.102243426,1.039229514,0.958278518,0.010229799,0.014101248,0.004998375,0.012392061
Megascops asio,0.477766055,0.859140859,0.447552448,0.447552448,0.713286713,0.88011988,0.673326673,0.673326673,0.723276723,0.108891109,0.54045954,0.54045954,0.260739261,0.134865135,0.343656344,0.343656344,0.283716284,0.730415,0.269585,0.258660313,0.79812514,0.20187486,0.258660313,-0.338742565,0.455335501,-2.007823671,-1.068367381,2.259978365,0.58207421,0.203091106,0.147227727,0,0.067606957
Melanerpes carolinus,0.694749379,0.953046953,0.896103896,0.896103896,0.988011988,0.964035964,1,1,0.983016983,0.037962038,0.098901099,0.098901099,0.012987013,0.052947053,0.000999001,0.000999001,0.015984016,0.920403345,0.079596655,0.000297673,0.942908854,0.057091146,0.000297673,-0.169284764,-0.227550839,-1.011551826,0.499880826,1.112910881,0.920151167,0.000273985,0.055713216,0,0.023861631
Melanerpes erythrocephalus,0.751958157,0.977022977,0.747252747,0.747252747,0.926073926,0.982017982,0.926073926,0.926073926,0.916083916,0.033966034,0.270729271,0.270729271,0.096903097,0.030969031,0.083916084,0.083916084,0.091908092,0.947997866,0.052002134,0.040857684,0.96659052,0.03340948,0.039671716,1.14264221,-0.19196319,-1.378079662,-0.192336974,2.520721899,0.911200885,0.037642235,0.031494978,0.001173232,0.018488669
Meleagris gallopavo,0.535533234,0.986013986,0.85014985,0.85014985,0.991008991,0.992007992,0.933066933,0.933066933,0.994005994,0.011988012,0.13986014,0.13986014,0.012987013,0.012987013,0.090909091,0.090909091,0.008991009,0.847412339,0.152587661,0.002096992,0.868947248,0.131052752,0.002096992,0.256068571,0.435465105,-0.515577276,-0.72044191,1.389805144,0.845905991,0.001777586,0.127577719,0,0.024738705
Melospiza georgiana,0.806407477,0.996003996,0.863136863,0.863136863,0.98001998,0.999000999,0.856143856,0.856143856,1,0.001998002,0.168831169,0.168831169,0.01998002,0.002997003,0.145854146,0.145854146,0.000999001,0.946444852,0.053555148,0.041810366,0.947726858,0.052273142,0.020593069,-1.710671167,1.547694041,-0.153680484,1.307417226,1.575421511,0.908908839,0.019110772,0.050132082,0.020549239,0.001299069
Melospiza melodia,0.797977281,0.994005994,0.722277722,0.722277722,0.995004995,0.999000999,0.95004995,0.95004995,1,0.006993007,0.318681319,0.318681319,0.006993007,0.004995005,0.05994006,0.05994006,0.000999001,0.961875517,0.038124483,0.020017917,0.978279106,0.021720894,0.015187971,1.147349191,0.631192937,0.078891285,1.058360803,1.150684441,0.943340705,0.014548391,0.02094515,0.004721059,0.016444694
Mimus polyglottos,0.778577868,0.988011988,0.854145854,0.854145854,0.949050949,0.992007992,1,1,0.96003996,0.016983017,0.158841159,0.158841159,0.048951049,0.018981019,0.000999001,0.000999001,0.056943057,0.963435697,0.036564303,0.020322602,0.985948769,0.014051231,0.020306478,-0.071227859,0.241418531,-1.220059158,1.120397338,1.446518958,0.944558061,0.019578212,0.013461352,1.59E-05,0.022386507
Mniotilta varia,0.699735711,0.998001998,0.831168831,0.831168831,0.971028971,1,1,1,1,0.000999001,0.156843157,0.156843157,0.031968032,0.002997003,0.000999001,0.000999001,0.000999001,0.937208636,0.062791364,0.049264597,0.985302666,0.014697334,0.030959685,0.468086235,0.984565427,-0.834716801,1.391467953,1.364868279,0.89380231,0.028555921,0.013332463,0.017758554,0.046550753
Myiarchus cinerascens,0.730034486,0.985014985,0.981018981,0.981018981,0.997002997,0.988011988,0.989010989,0.989010989,1,0.007992008,0.014985015,0.014985015,0.001998002,0.024975025,0.016983017,0.016983017,0.000999001,0.976061499,0.023938501,0.133397261,0.976626997,0.023373003,0.109572118,0.848925518,-0.093051731,0.339367872,0.053342988,0.53017017,0.848567324,0.104420942,0.020308231,0.026200105,0.000503398
Myiarchus crinitus,0.818355565,0.993006993,0.826173826,0.826173826,0.964035964,0.995004995,1,1,0.977022977,0.00999001,0.171828172,0.171828172,0.054945055,0.005994006,0.000999001,0.000999001,0.022977023,0.962560996,0.037439004,0.016018493,0.983279909,0.016720091,0.012073167,0.475349173,0.191050573,-0.853363974,0.489629851,1.361847353,0.947710578,0.011581696,0.016115256,0.003846333,0.020746138
Pandion haliaetus,0.511378667,0.962037962,0.82017982,0.82017982,0.99000999,0.953046953,0.926073926,0.926073926,1,0.058941059,0.201798202,0.201798202,0.013986014,0.035964036,0.061938062,0.061938062,0.000999001,0.825513544,0.174486456,0.014864511,0.852066318,0.147933682,0.010465947,-0.563841104,0.802993797,-0.799749819,0.615613209,0.301271317,0.815357446,0.008623743,0.141560376,0.003679021,0.030779414
Parkesia motacilla,0.646884655,0.971028971,0.877122877,0.877122877,0.888111888,0.971028971,1,1,0.887112887,0.027972028,0.130869131,0.130869131,0.115884116,0.033966034,0.000999001,0.000999001,0.108891109,0.924157371,0.075842629,0.077613284,0.962170142,0.037829858,0.07699234,0.220296181,-0.605217691,-1.534813602,-1.142211559,1.835421686,0.857477937,0.071526203,0.033713651,0.000625399,0.03665681
Passerculus sandwichensis,0.767418668,0.998001998,0.743256743,0.743256743,0.994005994,0.999000999,0.758241758,0.758241758,1,0.000999001,0.285714286,0.285714286,0.005994006,0.003996004,0.244755245,0.244755245,0.000999001,0.954573752,0.045426248,0.028386857,0.961279582,0.038720418,0.019125404,1.776931275,0.674685164,0.928269559,0.863734296,0.869463215,0.928673937,0.018107579,0.03740706,0.009024757,0.006786668
Passerina amoena,0.759926184,1,0.47952048,0.47952048,0.998001998,0.999000999,0.521478521,0.521478521,1,0.001998002,0.512487512,0.512487512,0.005994006,0.002997003,0.525474525,0.525474525,0.000999001,0.988970113,0.011029887,0.080645105,0.988970113,0.011029887,0.032409424,0.589884138,0.287171918,-0.489360085,-0.627403586,1.414643576,0.910023986,0.030481232,0.010149409,0.049345373,1.73E-18
Passerina caerulea,0.797368151,0.994005994,0.968031968,0.968031968,0.983016983,0.993006993,1,1,0.969030969,0.000999001,0.018981019,0.018981019,0.005994006,0.004995005,0.000999001,0.000999001,0.016983017,0.964005574,0.035994426,0.003676962,0.988855973,0.011144027,0.003650911,-1.221231091,0.49628731,-1.965421167,-0.013466169,0.902035187,0.960588096,0.003519872,0.010825459,2.52E-05,0.025041364
Passerina ciris,0.79470119,0.997002997,0.943056943,0.943056943,0.998001998,0.997002997,0.956043956,0.956043956,1,0.002997003,0.036963037,0.036963037,0.000999001,0.003996004,0.047952048,0.047952048,0.000999001,0.781313369,0.218686631,0.015702797,0.786067687,0.213932313,0.006602062,-0.598009776,-3.748396161,0.289524206,-1.388139937,2.521611789,0.771694557,0.005128635,0.210020592,0.007182447,0.00597377
Passerina cyanea,0.812205772,0.983016983,0.833166833,0.833166833,0.949050949,0.985014985,0.895104895,0.895104895,0.948051948,0.012987013,0.168831169,0.168831169,0.054945055,0.010989011,0.086913087,0.086913087,0.044955045,0.960231111,0.039768889,0.016530491,0.973584631,0.026415369,0.014518225,0.619555451,-0.349131681,-0.649010255,-0.889925708,1.379027602,0.944979248,0.013921538,0.025639245,0.001961996,0.013497973
Patagioenas fasciata,0.612199824,1,0.82017982,0.82017982,1,1,0.852147852,0.852147852,1,0.000999001,0.181818182,0.181818182,0.002997003,0.000999001,0.158841159,0.158841159,0.000999001,0.835987125,0.164012875,0.193929937,0.836377751,0.163622249,0,0.840639597,2.00038433,-0.44010219,0.938368738,1.663783833,0.696001933,0,0.136160247,0.167448981,0.000388839
Petrochelidon pyrrhonota,0.726142383,0.996003996,0.92007992,0.92007992,0.984015984,0.998001998,1,1,1,0.002997003,0.074925075,0.074925075,0.006993007,0.002997003,0.000999001,0.000999001,0.000999001,0.980443657,0.019556343,0.019625898,0.997847526,0.002152474,0.00985768,1.905979977,-0.036786642,0.21646999,-0.018934726,1.689604299,0.961570631,0.009573225,0.002074221,0.00967625,0.017105672
Peucaea cassinii,0.753275386,0.989010989,0.967032967,0.967032967,0.983016983,0.995004995,0.972027972,0.972027972,0.989010989,0.018981019,0.040959041,0.040959041,0.025974026,0.007992008,0.030969031,0.030969031,0.015984016,0.830887671,0.169112329,0.090001517,0.830887671,0.169112329,0.090001517,0.436709885,-2.535906156,1.296368554,-2.53408312,0.859660602,0.767792605,0.075936939,0.156270457,0,0
Phalacrocorax auritus,0.63260159,0.99000999,0.577422577,0.577422577,0.995004995,0.995004995,0.853146853,0.853146853,1,0.00999001,0.388611389,0.388611389,0.003996004,0.008991009,0.146853147,0.146853147,0.000999001,0.930152677,0.069847323,0.084380936,0.966562749,0.033437251,0.07132453,2.878118738,-1.087171588,0.195395348,0.326343188,3.03233059,0.856714814,0.065797777,0.029637174,0.013154705,0.034695529
Pheucticus ludovicianus,0.786712886,0.979020979,0.807192807,0.807192807,0.955044955,0.979020979,0.864135864,0.864135864,1,0.022977023,0.21978022,0.21978022,0.048951049,0.014985015,0.137862138,0.137862138,0.000999001,0.944621038,0.055378962,0.029076681,0.96414632,0.03585368,0.017552001,1.787378667,0.823157542,0.66208893,0.924735541,1.129865072,0.918633811,0.016411924,0.034161208,0.01109882,0.019694237
Pheucticus melanocephalus,0.642976911,0.999000999,0.716283716,0.716283716,1,1,0.748251748,0.748251748,1,0.002997003,0.314685315,0.314685315,0.000999001,0.003996004,0.268731269,0.268731269,0.000999001,0.989622871,0.010377129,0.15009297,0.992719158,0.007280842,0.003424993,-3.055580219,0.466261505,-2.061121521,-0.783590839,1.597209749,0.842399501,0.002895128,0.006178361,0.145872018,0.002654991
Pica hudsonia,0.782960439,1,0.982017982,0.982017982,0.994005994,0.999000999,0.981018981,0.981018981,1,0.000999001,0.011988012,0.011988012,0.001998002,0.000999001,0.013986014,0.013986014,0.000999001,0.953848098,0.046151902,0.04383326,0.953848098,0.046151902,0.0431041,0.435858619,-0.921945815,0.458024578,-1.51920705,0.597672412,0.913886609,0.041166714,0.044218367,0.00072831,0
Pipilo chlorurus,0.690518083,0.963036963,0.963036963,0.963036963,0.976023976,0.96003996,0.964035964,0.964035964,1,0.033966034,0.032967033,0.032967033,0.01998002,0.030969031,0.034965035,0.034965035,0.000999001,0.97903268,0.02096732,0.134223853,0.97903268,0.02096732,0.106625631,1.714495243,-0.736690086,2.429095674,0.323838286,1.278817502,0.850015352,0.101450664,0.018204238,0.030329746,3.47E-18
Pipilo erythrophthalmus,0.704435503,0.977022977,0.899100899,0.899100899,0.885114885,0.967032967,1,1,0.87012987,0.021978022,0.100899101,0.100899101,0.107892108,0.033966034,0.000999001,0.000999001,0.111888112,0.930880581,0.069119419,0.035422252,0.965116806,0.034883194,0.034393097,0.173551271,0.174104873,-1.074231376,0.500725748,1.289822752,0.900110494,0.032060239,0.032533605,0.000994578,0.034301084
Pipilo maculatus,0.582982701,1,0.667332667,0.667332667,0.999000999,0.997002997,0.679320679,0.679320679,1,0.002997003,0.362637363,0.362637363,0.001998002,0.003996004,0.318681319,0.318681319,0.000999001,0.997739705,0.002260295,0.17649561,0.997739705,0.002260295,0.039253557,-2.450423487,0.107463157,-1.181836274,-0.877594931,1.606129805,0.821970938,0.033583557,0.001862106,0.142583399,0
Piranga ludoviciana,0.688520993,1,0.583416583,0.583416583,1,1,0.574425574,0.574425574,1,0.000999001,0.432567433,0.432567433,0.000999001,0.000999001,0.410589411,0.410589411,0.000999001,0.982375581,0.017624419,0.10957847,0.982849747,0.017150253,0.002219522,-1.454128797,1.135567759,-1.244579754,-0.035181005,1.189354223,0.876420963,0.001949563,0.015293122,0.105905947,0.000430405
Piranga olivacea,0.736911202,0.979020979,0.701298701,0.701298701,0.912087912,0.985014985,0.84015984,0.84015984,0.973026973,0.020979021,0.292707293,0.292707293,0.077922078,0.017982018,0.170829171,0.170829171,0.01998002,0.947808345,0.052191655,0.041654881,0.974066217,0.025933783,0.030274513,0.772521063,-0.576176404,-0.838622506,-0.956274859,1.655372597,0.910306542,0.028419473,0.02423623,0.01114739,0.025890365
Piranga rubra,0.819742004,0.995004995,0.985014985,0.985014985,0.987012987,0.997002997,1,1,0.984015984,0.002997003,0.008991009,0.008991009,0.005994006,0.004995005,0.000999001,0.000999001,0.016983017,0.969443495,0.030556505,0.012850493,0.982491424,0.017508576,0.012850493,-1.507565097,-0.065365818,-2.396333732,0.606268445,1.114002814,0.957361592,0.012462721,0.017060747,0,0.01311494
Podilymbus podiceps,0.663226453,1,0.963036963,0.963036963,0.999000999,1,0.971028971,0.971028971,1,0.000999001,0.036963037,0.036963037,0.000999001,0.000999001,0.050949051,0.050949051,0.000999001,0.99983567,0.00016433,0.137492988,0.99983567,0.00016433,0.110150967,2.794904702,-0.241719672,2.853844283,0.305982958,0.550864816,0.862384762,0.106751271,0.000141739,0.030722228,0
Poecile atricapillus,0.807310373,0.987012987,0.772227772,0.772227772,0.965034965,0.991008991,0.871128871,0.871128871,0.994005994,0.014985015,0.200799201,0.200799201,0.037962038,0.008991009,0.138861139,0.138861139,0.004995005,0.955606167,0.044393833,0.017432842,0.970488581,0.029511419,0.011786575,-1.392988462,-0.973279205,-0.349830908,-1.142294205,1.056760972,0.93967446,0.011207643,0.028574398,0.00546419,0.015079308
Poecile carolinensis,0.794251623,0.989010989,0.922077922,0.922077922,0.89010989,0.983016983,0.97002997,0.97002997,0.882117882,0.020979021,0.085914086,0.085914086,0.124875125,0.017982018,0.027972028,0.027972028,0.111888112,0.947988599,0.052011401,0.051274057,0.966653989,0.033346011,0.051234565,-0.893256921,0.156039149,-2.106914475,-0.845192205,1.573349574,0.901786293,0.048697631,0.031108314,3.96E-05,0.018368197
Poecile gambeli,0.701124233,0.964035964,0.8001998,0.8001998,0.962037962,0.961038961,0.791208791,0.791208791,0.976023976,0.030969031,0.181818182,0.181818182,0.03996004,0.036963037,0.202797203,0.202797203,0.026973027,0.983638245,0.016361755,0.15709382,0.983638245,0.016361755,0.142310027,0.355989611,0.352839786,0.360565047,-0.318415493,0.671270873,0.831251346,0.137923265,0.013826964,0.016998424,0
Polioptila caerulea,0.705472683,0.993006993,0.959040959,0.959040959,0.999000999,0.992007992,1,1,1,0.023976024,0.053946054,0.053946054,0.003996004,0.013986014,0.000999001,0.000999001,0.003996004,0.934674174,0.065325826,0.003388867,0.954348709,0.045651291,0.003388867,-0.406994966,0.292833082,-1.316004908,0.910612031,1.099067744,0.931712951,0.003168188,0.044568509,4.34E-19,0.020550352
Pooecetes gramineus,0.806275703,0.979020979,0.838161838,0.838161838,0.968031968,0.992007992,0.89010989,0.89010989,0.989010989,0.017982018,0.156843157,0.156843157,0.016983017,0.016983017,0.122877123,0.122877123,0.013986014,0.96163244,0.03836756,0.015452068,0.967431754,0.032568246,0.013349563,-1.83565005,-0.525393058,-1.406868996,-0.442164635,0.436783885,0.947334866,0.012817616,0.031891692,0.002050408,0.005905418
Porzana carolina,0.716395798,0.98001998,0.952047952,0.952047952,0.981018981,0.98001998,0.948051948,0.948051948,0.979020979,0.014985015,0.040959041,0.040959041,0.017982018,0.014985015,0.047952048,0.047952048,0.017982018,0.927675995,0.072324005,0.049496932,0.927675995,0.072324005,0.048822957,2.41642862,-0.427705694,1.599625616,-1.241002697,1.152657435,0.884926755,0.045422397,0.068991164,0.000659684,0
Progne subis,0.764996809,0.983016983,0.915084915,0.915084915,0.901098901,0.982017982,0.948051948,0.948051948,0.913086913,0.016983017,0.082917083,0.082917083,0.08991009,0.022977023,0.060939061,0.060939061,0.080919081,0.976141361,0.023858639,0.049641093,0.97998282,0.02001718,0.047510007,0.046470995,0.055096905,-1.645893014,0.505936551,1.75138583,0.928784661,0.04632759,0.018971403,0.002186593,0.003729753
Protonotaria citrea,0.708122076,1,0.954045954,0.954045954,0.981018981,0.998001998,0.997002997,0.997002997,0.985014985,0.001998002,0.03996004,0.03996004,0.01998002,0.000999001,0.003996004,0.003996004,0.016983017,0.910500554,0.089499446,0.041216562,0.934686011,0.065313989,0.041216562,-2.815890409,0.50672675,-2.286202452,-0.282702816,0.95066733,0.876205049,0.037666649,0.061227457,6.94E-18,0.024900845
