species,centroid_hist_X,centroid_hist_Y,centroid_rec_X,centroid_rec_Y,Eucl_distance,NS_shift,EW_shift,shift_direction,n_routes_hist,n_routes_rec,D,shift_p_D_NA,shift_p_E_NA,shift_p_S_NA,shift_p_U_NA,shift_p_D_A,shift_p_E_A,shift_p_S_A,shift_p_U_A,cons_p_D_NA,cons_p_E_NA,cons_p_S_NA,cons_p_U_NA,cons_p_D_A,cons_p_E_A,cons_p_S_A,cons_p_U_A,rS_NA,rE_NA,rU_NA,rS_A,rE_A,rU_A,range_stability_std,range_unfilling_std,range_expansion_std
Setophaga dominica,952202.4626,-176428.2204,967370.2668,-37358.68839,139894.2351,139069.532,15167.8041,12.84866216,64,95,0.773567547,0.974025974,0.87012987,0.87012987,0.996003996,0.972027972,0.875124875,0.875124875,0.992007992,0.026973027,0.126873127,0.126873127,0.008991009,0.021978022,0.140859141,0.140859141,0.006993007,0.903575068,0.096424932,0.003779311,0.903575068,0.096424932,0.003779311,0.900488332,0.003416136,0.096095532
Setophaga fusca,1373452.381,827889.9485,1335410.06,778686.0381,62195.20045,-49203.91039,-38042.32065,-131.6262642,45,60,0.812369935,0.996003996,0.969030969,0.969030969,1,0.997002997,0.974025974,0.974025974,1,0.007992008,0.034965035,0.034965035,0.000999001,0.00999001,0.028971029,0.028971029,0.000999001,0.870297765,0.129702235,0,0.880550281,0.119449719,0,0.870297765,0,0.129702235
Setophaga magnolia,1355104.947,827597.8005,1254095.45,789258.9817,108040.6571,-38338.81884,-101009.4973,-100.3873399,48,48,0.852281177,0.993006993,0.955044955,0.955044955,1,0.996003996,0.991008991,0.991008991,1,0.002997003,0.046953047,0.046953047,0.000999001,0.004995005,0.021978022,0.021978022,0.000999001,0.960486136,0.039513864,0.016591421,0.969984318,0.030015682,0.016591421,0.945169952,0.015946284,0.038883764
Setophaga nigrescens,-2015976.077,608204.0585,-1994583.795,624689.4252,27007.35191,16485.36672,21392.28228,38.20423282,28,26,0.860694698,1,0.961038961,0.961038961,1,1,0.953046953,0.953046953,1,0.000999001,0.057942058,0.057942058,0.000999001,0.001998002,0.038961039,0.038961039,0.001998002,0.962516525,0.037483475,0.010278311,0.962516525,0.037483475,0.010278311,0.952990637,0.009896857,0.037112506
Setophaga pensylvanica,1307032.991,743433.2118,1282510.216,779058.8054,43249.84841,35625.59359,-24522.77449,-24.96542784,113,112,0.875145775,1,1,1,1,1,1,1,1,0.000999001,0.0999001,0.0999001,0.000999001,0.001998002,0.078921079,0.078921079,0.000999001,1,0,0.092785309,1,0,0.088398514,0.907214691,0.092785309,0
Setophaga petechia,581729.3343,574742.1306,500618.1654,607289.314,87397.60221,32547.18335,-81111.16894,-64.08413579,332,313,0.91568895,1,0.628371628,0.628371628,1,1,0.607392607,0.607392607,1,0.000999001,0.383616384,0.383616384,0.000999001,0.000999001,0.376623377,0.376623377,0.000999001,0.99926426,0.00073574,0.011027021,0.99926426,0.00073574,0.010812539,0.98825337,0.011018998,0.000727632
Setophaga pinus,1124354.578,76606.57723,1163591.132,239341.3364,167398.0556,162734.7592,39236.55397,21.6985946,117,178,0.769941337,0.976023976,0.976023976,0.976023976,1,0.982017982,0.98001998,0.98001998,1,0.016983017,0.025974026,0.025974026,0.000999001,0.021978022,0.025974026,0.025974026,0.000999001,0.921522435,0.078477565,0,0.921929172,0.078070828,0,0.921522435,0,0.078477565
Setophaga ruticilla,1102279.942,653570.3939,1084555.198,593614.5678,62520.9375,-59955.82602,-17724.74405,-155.0550912,156,199,0.870702638,0.993006993,0.934065934,0.934065934,1,0.997002997,0.943056943,0.943056943,1,0.005994006,0.057942058,0.057942058,0.001998002,0.004995005,0.068931069,0.068931069,0.001998002,0.987285714,0.012714286,0.004337145,0.98763203,0.01236797,0.004337145,0.983057922,0.004282238,0.01265984
Setophaga virens,1331723.576,718534.0115,1359975.421,691284.4086,39251.84814,-27249.60291,28251.8446,143.5623754,74,83,0.878713605,1,0.971028971,0.971028971,1,0.999000999,1,1,1,0.000999001,0.027972028,0.027972028,0.000999001,0.000999001,0.000999001,0.000999001,0.000999001,0.940125087,0.059874913,0,0.95371196,0.04628804,0,0.940125087,0,0.059874913
Sialia currucoides,-1311247.254,716031.2913,-1347060.299,753495.1244,51827.72385,37463.83316,-35813.04461,-53.77056493,23,26,0.78118575,0.999000999,0.993006993,0.993006993,1,0.999000999,0.996003996,0.996003996,1,0.001998002,0.006993007,0.006993007,0.005994006,0.000999001,0.013986014,0.013986014,0.001998002,0.822237133,0.177762867,0,0.822237133,0.177762867,0,0.822237133,0,0.177762867
Sialia mexicana,-1978544.874,426014.5308,-1950114.812,381035.7635,53210.50616,-44978.76729,28430.06259,133.0830543,24,30,0.792345773,1,0.991008991,0.991008991,1,1,0.998001998,0.998001998,1,0.001998002,0.008991009,0.008991009,0.001998002,0.000999001,0.006993007,0.006993007,0.000999001,0.924565124,0.075434876,0.117829945,0.924565124,0.075434876,0.115129121,0.822938343,0.109918467,0.06714319
Sialia sialis,857214.5192,177611.9838,859442.6859,269520.4627,91935.48399,91908.47888,2228.166682,7.536654384,306,393,0.876936431,0.996003996,0.955044955,0.955044955,1,0.995004995,0.944055944,0.944055944,1,0.007992008,0.072927073,0.072927073,0.001998002,0.008991009,0.067932068,0.067932068,0.002997003,0.987873084,0.012126916,0.001175528,0.987951336,0.012048664,0.001175528,0.986725877,0.001161289,0.012112833
Sitta canadensis,34012.82998,851411.15,246381.1711,829520.5265,213493.587,-21890.62352,212368.3411,95.98673854,78,102,0.911028721,1,0.758241758,0.758241758,1,1,0.774225774,0.774225774,1,0.001998002,0.243756244,0.243756244,0.001998002,0.000999001,0.253746254,0.253746254,0.000999001,0.993654008,0.006345992,0.006418667,0.993654008,0.006345992,0.002069651,0.98731629,0.006378194,0.006305516
Sitta carolinensis,727515.9756,441870.2973,741864.7901,397357.0128,46768.80349,-44513.28455,14348.81453,167.2012609,307,366,0.917374851,1,0.994005994,0.994005994,1,1,0.988011988,0.988011988,1,0.000999001,0.014985015,0.014985015,0.000999001,0.000999001,0.014985015,0.014985015,0.000999001,0.997379206,0.002620794,0.007742194,0.997415698,0.002584302,0.007742194,0.989677383,0.00772206,0.002600556
Sitta pusilla,973503.6812,-401686.3364,1047523.929,-353088.2858,88548.10917,48598.05061,74020.248,63.42448256,41,44,0.87567314,0.998001998,0.987012987,0.987012987,0.999000999,0.998001998,0.986013986,0.986013986,0.999000999,0.002997003,0.014985015,0.014985015,0.001998002,0.000999001,0.014985015,0.014985015,0.000999001,0.980567429,0.019432571,0.037232754,0.980567429,0.019432571,0.037232754,0.94474175,0.036535661,0.018722589
Spatula clypeata,-735321.7433,842045.5461,-706993.1322,918988.9403,81992.65893,76943.3942,28328.6111,14.61684421,28,25,0.684417082,1,1,1,0.999000999,1,1,1,1,0.000999001,0.047952048,0.047952048,0.000999001,0.000999001,0.058941059,0.058941059,0.000999001,1,0,0.238440494,1,0,0.219241995,0.761559506,0.238440494,0
Spatula discors,-53420.80591,778041.803,-218236.1012,688517.3237,187559.8943,-89524.47935,-164815.2953,-118.6455406,75,49,0.7408453,0.997002997,0.972027972,0.972027972,0.977022977,0.997002997,1,1,0.987012987,0.003996004,0.018981019,0.018981019,0.023976024,0.003996004,0.000999001,0.000999001,0.011988012,0.950989106,0.049010894,0.16587701,0.989595819,0.010404181,0.154315223,0.799743617,0.159040191,0.041216192
Sphyrapicus varius,1128402.033,910358.6547,1154922.342,833528.3024,81278.71681,-76830.35227,26520.30877,169.553386,57,100,0.812389826,0.987012987,0.929070929,0.929070929,1,0.983016983,0.946053946,0.946053946,1,0.018981019,0.070929071,0.070929071,0.000999001,0.015984016,0.054945055,0.054945055,0.001998002,0.842601302,0.157398698,0,0.84471249,0.15528751,0,0.842601302,0,0.157398698
Spinus pinus,-1174538.678,862023.6436,-717174.7164,839655.8759,457910.5918,-22367.76772,457363.9613,83.59165377,43,32,0.840131097,0.997002997,0.957042957,0.957042957,1,0.998001998,0.972027972,0.972027972,1,0.003996004,0.037962038,0.037962038,0.000999001,0.004995005,0.040959041,0.040959041,0.000999001,0.964978315,0.035021685,0.000233678,0.969325592,0.030674408,0.000233678,0.964760716,0.000225496,0.035013788
Spinus psaltria,-1644298.364,84794.62329,-1668656.979,134491.6603,55345.61968,49697.037,-24358.61512,-37.93353375,34,35,0.899294061,1,0.904095904,0.904095904,1,1,0.899100899,0.899100899,1,0.000999001,0.112887113,0.112887113,0.000999001,0.001998002,0.111888112,0.111888112,0.000999001,0.99318909,0.00681091,0.053668217,0.99318909,0.00681091,0.053504834,0.940230084,0.053322178,0.006447738
Spinus tristis,684606.4165,490092.3032,699646.1634,466854.5539,27680.08266,-23237.74927,15039.74683,151.712757,406,417,0.95611845,1,0.849150849,0.849150849,1,1,0.851148851,0.851148851,1,0.000999001,0.142857143,0.142857143,0.000999001,0.000999001,0.146853147,0.146853147,0.000999001,0.999140747,0.000859253,0.002800296,0.999140747,0.000859253,0.00121837,0.996345255,0.002797896,0.000856848
Spiza americana,264837.9529,165022.6442,308701.188,250839.7591,96377.17879,85817.11488,43863.23502,29.38619998,176,231,0.806083356,0.988011988,0.951048951,0.951048951,0.999000999,0.978021978,0.952047952,0.952047952,0.994005994,0.012987013,0.042957043,0.042957043,0.005994006,0.01998002,0.048951049,0.048951049,0.004995005,0.944858515,0.055141485,3.55E-05,0.944858515,0.055141485,3.55E-05,0.944826864,3.35E-05,0.055139638
Spizella breweri,-1305773.477,701558.8412,-1399670.372,751142.4664,106184.5694,49583.62521,-93896.89495,-72.0262015,27,26,0.874826282,0.997002997,0.993006993,0.993006993,0.999000999,0.997002997,0.998001998,0.998001998,1,0.004995005,0.001998002,0.001998002,0.001998002,0.004995005,0.008991009,0.008991009,0.000999001,0.978760482,0.021239518,0.038125117,0.979683308,0.020316692,0.038125117,0.942208086,0.037345599,0.020446316
Spizella pallida,45500.49268,987962.1883,64923.38768,946671.2119,45631.05942,-41290.97642,19422.895,155.2309936,50,56,0.86232676,0.999000999,0.959040959,0.959040959,1,0.999000999,0.946053946,0.946053946,0.995004995,0.003996004,0.055944056,0.055944056,0.004995005,0.000999001,0.048951049,0.048951049,0.002997003,0.923346934,0.076653066,0.00760041,0.923515711,0.076484289,0.00760041,0.916863279,0.007021906,0.076114815
Spizella passerina,610389.3821,447259.4985,617676.3627,423449.1949,24900.41452,-23810.30362,7286.980501,167.2161315,412,442,0.925186119,1,0.867132867,0.867132867,1,1,0.846153846,0.846153846,1,0.002997003,0.144855145,0.144855145,0.001998002,0.001998002,0.136863137,0.136863137,0.001998002,0.997310179,0.002689821,0.002075203,0.997310179,0.002689821,0.002075203,0.995246113,0.002069633,0.002684254
Spizella pusilla,919342.0762,290843.6408,860040.267,264512.5349,64884.75712,-26331.10587,-59301.80917,-107.0929589,368,325,0.889674127,1,0.978021978,0.978021978,1,1,0.978021978,0.978021978,1,0.000999001,0.020979021,0.020979021,0.000999001,0.000999001,0.01998002,0.01998002,0.000999001,0.986858968,0.013141032,0.010417294,0.986858968,0.013141032,0.010417294,0.976712274,0.010281808,0.013005918
Stelgidopteryx serripennis,456511.8243,343909.4926,506423.2328,315276.3673,57541.32924,-28633.12531,49911.40857,122.6403898,318,296,0.834598258,0.998001998,0.958041958,0.958041958,1,0.998001998,0.946053946,0.946053946,1,0.004995005,0.057942058,0.057942058,0.000999001,0.003996004,0.063936064,0.063936064,0.000999001,0.994776714,0.005223286,0.021733079,0.994776714,0.005223286,0.021571365,0.973267637,0.021622016,0.005110348
Strix varia,854212.9286,93910.89056,838405.9102,208771.4153,115943.098,114860.5248,-15807.01841,-1.946049424,82,140,0.812328504,0.987012987,0.808191808,0.808191808,1,0.984015984,0.813186813,0.813186813,1,0.018981019,0.231768232,0.231768232,0.000999001,0.021978022,0.197802198,0.197802198,0.000999001,0.961978306,0.038021694,0,0.967040396,0.032959604,0,0.961978306,0,0.038021694
Sturnella magna,867604.1516,224785.023,758669.0491,170764.4127,121593.9262,-54020.61028,-108935.1025,-109.8834619,387,328,0.843934679,1,0.947052947,0.947052947,1,1,0.955044955,0.955044955,1,0.000999001,0.05994006,0.05994006,0.000999001,0.001998002,0.03996004,0.03996004,0.001998002,0.99906057,0.00093943,0.0187948,0.999331293,0.000668707,0.0187948,0.980300735,0.018777475,0.000921789
Sturnella neglecta,-408790.4121,563482.0054,-654156.0293,560797.1658,245380.3058,-2684.839643,-245365.6172,-93.47725072,188,127,0.857451776,0.997002997,0.997002997,0.997002997,1,0.997002997,0.995004995,0.995004995,1,0.001998002,0.003996004,0.003996004,0.000999001,0.003996004,0.008991009,0.008991009,0.000999001,0.990443697,0.009556303,0.027979374,0.990443697,0.009556303,0.027979374,0.962989186,0.027719406,0.009291408
Tachycineta bicolor,532506.165,731118.9382,633420.9751,568251.6682,191597.3552,-162867.27,100914.8101,151.9334912,218,326,0.831283567,0.98001998,0.657342657,0.657342657,1,0.981018981,0.677322677,0.677322677,1,0.014985015,0.324675325,0.324675325,0.001998002,0.017982018,0.293706294,0.293706294,0.000999001,0.976839003,0.023160997,0.000673617,0.978169638,0.021830362,0.000461931,0.976196218,0.000658026,0.023145757
Tachycineta thalassina,-1775296.599,650332.0307,-1693487.552,710909.7317,101795.7668,60577.701,81809.04763,40.83962366,44,44,0.858182957,1,0.958041958,0.958041958,1,1,0.973026973,0.973026973,1,0.000999001,0.034965035,0.034965035,0.000999001,0.003996004,0.040959041,0.040959041,0.003996004,0.972098887,0.027901113,0.045986866,0.972576545,0.027423455,0.045986866,0.928586561,0.044761214,0.026652225
Thryomanes bewickii,-844096.9855,-7073.356894,-1093230.92,12787.78726,249924.3529,19861.14416,-249133.9342,-91.1898971,76,64,0.908750852,1,0.982017982,0.982017982,1,1,0.997002997,0.997002997,1,0.000999001,0.020979021,0.020979021,0.000999001,0.000999001,0.006993007,0.006993007,0.000999001,0.998793856,0.001206144,0.122903142,0.999786074,0.000213926,0.107842152,0.876168835,0.122773103,0.001058062
Thryothorus ludovicianus,967561.3903,-79663.97529,921298.4798,70308.82507,156946.1619,149972.8004,-46262.91049,-10.77673738,187,293,0.760421574,0.955044955,0.828171828,0.828171828,1,0.942057942,0.806193806,0.806193806,1,0.045954046,0.190809191,0.190809191,0.002997003,0.042957043,0.165834166,0.165834166,0.000999001,0.890846983,0.109153017,0,0.891057361,0.108942639,0,0.890846983,0,0.109153017
Toxostoma rufum,853208.6485,347354.9295,788682.4464,310149.2953,74484.15922,-37205.63418,-64526.20212,-113.4607381,405,374,0.89745785,1,0.968031968,0.968031968,1,0.999000999,0.957042957,0.957042957,1,0.000999001,0.028971029,0.028971029,0.000999001,0.004995005,0.030969031,0.030969031,0.000999001,0.996339726,0.003660274,0.010865548,0.996339726,0.003660274,0.010469176,0.985553145,0.010826207,0.003620647
Tringa semipalmata,-358874.9449,794603.1145,-319796.5813,739647.1102,67433.52955,-54956.00429,39078.36359,141.6620739,24,26,0.877602811,1,0.991008991,0.991008991,1,1,0.996003996,0.996003996,1,0.000999001,0.010989011,0.010989011,0.000999001,0.000999001,0.00999001,0.00999001,0.000999001,0.963014096,0.036985904,0.046219688,0.967104761,0.032895239,0.018539339,0.920076735,0.044586431,0.035336834
Troglodytes hiemalis,1166086.465,918680.7422,1308198.755,859754.4533,153844.7613,-58926.28895,142112.2903,121.2638388,33,49,0.812749482,1,0.958041958,0.958041958,1,1,0.958041958,0.958041958,1,0.000999001,0.03996004,0.03996004,0.000999001,0.001998002,0.050949051,0.050949051,0.000999001,0.896034769,0.103965231,0.118892417,0.896034769,0.103965231,0.118629842,0.799383957,0.107865024,0.092751019
Tyrannus forficatus,-55069.1787,-364625.5205,-45770.30823,-337182.8093,28975.35831,27442.71118,9298.870472,18.62992959,56,65,0.832211726,0.996003996,0.908091908,0.908091908,1,0.998001998,0.933066933,0.933066933,1,0.002997003,0.084915085,0.084915085,0.000999001,0.006993007,0.088911089,0.088911089,0.003996004,0.904422356,0.095577644,0,0.904550605,0.095449395,0,0.904422356,0,0.095577644
Tyrannus tyrannus,743419.9434,358751.9817,733807.4507,373971.1019,18000.60089,15219.12014,-9612.492635,-27.34775767,434,416,0.947530238,1,0.979020979,0.979020979,1,1,0.986013986,0.986013986,1,0.001998002,0.025974026,0.025974026,0.001998002,0.001998002,0.023976024,0.023976024,0.000999001,0.998021603,0.001978397,0.00395737,0.998021603,0.001978397,0.003932659,0.994079846,0.003949571,0.001970583
Tyrannus verticalis,-758720.1865,335773.8979,-820676.5499,310819.0341,66793.23461,-24954.86376,-61956.36339,-116.9280132,108,115,0.888559492,1,0.977022977,0.977022977,1,1,0.977022977,0.977022977,1,0.000999001,0.021978022,0.021978022,0.000999001,0.000999001,0.01998002,0.01998002,0.000999001,0.975548149,0.024451851,0.014607461,0.975548149,0.024451851,0.014490058,0.961641346,0.014255373,0.024103281
Vermivora chrysoptera,988666.9208,661063.568,609793.1644,861597.1331,428671.2424,200533.5651,-378873.7564,-54.76292519,52,21,0.635987957,0.997002997,0.733266733,0.733266733,1,0.997002997,0.743256743,0.743256743,1,0.003996004,0.264735265,0.264735265,0.000999001,0.005994006,0.27972028,0.27972028,0.000999001,0.95928723,0.04071277,0.224024363,0.95928723,0.04071277,0.221673199,0.751235275,0.216881814,0.03188291
Vermivora cyanoptera,1242738.146,421365.5488,1118885.656,462802.2762,130600.3135,41436.72737,-123852.4909,-62.92490662,80,70,0.833323064,0.999000999,0.987012987,0.987012987,1,0.996003996,0.982017982,0.982017982,1,0.00999001,0.020979021,0.020979021,0.001998002,0.003996004,0.015984016,0.015984016,0.001998002,0.903518135,0.096481865,0.00935445,0.903518135,0.096481865,0.00935445,0.895874778,0.00845955,0.095665672
Vireo bellii,45003.12619,36211.62163,-7134.153063,-45653.58365,97057.75458,-81865.20528,-52137.27925,-146.6883968,47,71,0.738277735,0.997002997,0.995004995,0.995004995,1,0.997002997,0.997002997,0.997002997,1,0.002997003,0.010989011,0.010989011,0.003996004,0.003996004,0.001998002,0.001998002,0.001998002,0.927636185,0.072363815,0,0.932023566,0.067976434,0,0.927636185,0,0.072363815
Vireo cassinii,-2021416.744,704452.8097,-2032852.43,757341.4772,54110.86826,52888.66752,-11435.68588,-27.404921,26,28,0.705751314,1,0.941058941,0.941058941,1,1,0.954045954,0.954045954,0.999000999,0.001998002,0.055944056,0.055944056,0.002997003,0.002997003,0.065934066,0.065934066,0.002997003,0.985457273,0.014542727,0.189463096,0.985457273,0.014542727,0.189463096,0.80095637,0.187223646,0.011819985
Vireo flavifrons,1049692.31,282435.1567,966449.9068,248662.3784,89832.61274,-33772.77823,-83242.40363,-104.3611294,207,266,0.880819405,1,0.948051948,0.948051948,1,1,0.938061938,0.938061938,1,0.002997003,0.052947053,0.052947053,0.000999001,0.000999001,0.053946054,0.053946054,0.000999001,0.959444718,0.040555282,0.000119137,0.959444718,0.040555282,0.000119137,0.959335047,0.000114306,0.040550647
Vireo gilvus,367584.1021,573218.2753,393028.9853,543403.749,39196.27606,-29814.52627,25444.88319,141.8652341,295,304,0.927454131,1,0.635364635,0.635364635,1,1,0.622377622,0.622377622,1,0.005994006,0.386613387,0.386613387,0.001998002,0.001998002,0.381618382,0.381618382,0.000999001,0.998597843,0.001402157,0.004025414,0.998597843,0.001402157,0.004025414,0.994583686,0.004019792,0.001396521
Vireo griseus,997160.2475,-52230.69071,831063.8168,-126413.5364,181909.6448,-74182.84569,-166096.4306,-106.9769892,179,189,0.859419339,0.997002997,0.81018981,0.81018981,1,0.998001998,0.816183816,0.816183816,1,0.006993007,0.214785215,0.214785215,0.000999001,0.001998002,0.191808192,0.191808192,0.000999001,0.973788437,0.026211563,0.011866553,0.973788437,0.026211563,0.011866553,0.962532312,0.011559107,0.02590858
Vireo olivaceus,941991.0901,363880.4912,900961.2152,336625.2257,49257.48809,-27255.26548,-41029.87492,-116.4201793,357,385,0.910550373,1,0.885114885,0.885114885,1,1,0.886113886,0.886113886,1,0.001998002,0.096903097,0.096903097,0.001998002,0.001998002,0.112887113,0.112887113,0.000999001,0.995873398,0.004126602,0.011708188,0.995873398,0.004126602,0.011590833,0.98426108,0.011660436,0.004078484
Vireo solitarius,1381278.782,749123.2033,1396917.088,640495.2904,109747.8021,-108627.9129,15638.30567,-177.8268169,65,91,0.86226877,0.997002997,0.882117882,0.882117882,1,0.997002997,0.883116883,0.883116883,1,0.003996004,0.136863137,0.136863137,0.000999001,0.000999001,0.135864136,0.135864136,0.000999001,0.960820839,0.039179161,0.037970134,0.960820839,0.039179161,0.027553701,0.925715472,0.03653685,0.037747678
Xanthocephalus xanthocephalus,-527277.6567,805302.9489,-658659.291,814812.0078,131725.3052,9509.058866,-131381.6343,-89.78923884,66,54,0.925389903,1,0.997002997,0.997002997,1,0.999000999,0.995004995,0.995004995,1,0.001998002,0.007992008,0.007992008,0.000999001,0.001998002,0.004995005,0.004995005,0.000999001,0.997424388,0.002575612,0.027211839,0.997424388,0.002575612,0.027036918,0.970350645,0.027143654,0.0025057
