"species","D","shift_p_D_NA","shift_p_E_NA","shift_p_S_NA","shift_p_U_NA","shift_p_D_A","shift_p_E_A","shift_p_S_A","shift_p_U_A","cons_p_D_NA","cons_p_E_NA","cons_p_S_NA","cons_p_U_NA","cons_p_D_A","cons_p_E_A","cons_p_S_A","cons_p_U_A","niche_stability_NA","niche_expansion_NA","niche_unfilling_NA","niche_stability_A","niche_expansion_A","niche_unfilling_A","n_cells_hist","n_cells_rec","niche_centroid_hist_X","niche_centroid_hist_Y","niche_centroid_rec_X","niche_centroid_rec_Y","niche_centroids_dist","std_niche_stability","std_niche_unfilling","std_niche_expansion","std_niche_abandonment","std_niche_pioneering"
"Ptyonoprogne rupestris",0.839422816029043,0.999000999000999,0.993006993006993,0.993006993006993,1,0.997002997002997,0.995004995004995,0.995004995004995,1,0.002997002997003,0.00699300699300699,0.00699300699300699,0.001998001998002,0.002997002997003,0.003996003996004,0.003996003996004,0.000999000999000999,0.985868975069661,0.0141310249303392,0.0017281834624724,0.98618770743475,0.0138122925652502,0.00170816991369279,NA,NA,-1.69879088793072,-1.20622493245835,-1.53051318318441,-1.35806909965977,0.226658414862055,0.98418924749993,0.00168403908686099,0.013784302647011,1.97649806242719e-05,0.000322645785574191
"Pyrrhula pyrrhula",0.896181845875511,1,0.991008991008991,0.991008991008991,0.984015984015984,1,0.997002997002997,0.997002997002997,0.994005994005994,0.000999000999000999,0.013986013986014,0.013986013986014,0.021978021978022,0.000999000999000999,0.00799200799200799,0.00799200799200799,0.010989010989011,0.994941082634078,0.00505891736592161,0.00817217505324808,0.995550304457527,0.00444969554247299,0.00673434478817676,NA,NA,0.397980268037718,0.79053206682212,0.140652769703624,0.527047829304046,0.368295241374857,0.986851048688762,0.00669085373240522,0.00441081348955835,0.00144031512424486,0.000606968965029107
"Rallus aquaticus",0.86308830923748,1,0.998001998001998,0.998001998001998,1,1,1,1,1,0.004995004995005,0.00599400599400599,0.00599400599400599,0.004995004995005,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.995409904564342,0.00459009543565826,0.00226297646599614,0.995559937012731,0.00444006298726841,0.00219446931325187,NA,NA,-0.533904681468537,0.341758804842954,-0.567552417727846,0.510943351729233,0.172498061034006,0.993167631684532,0.00218426920238325,0.00442939362830057,6.83433841783599e-05,0.000150362100605804
"Regulus ignicapilla",0.859107357393696,0.995004995004995,0.997002997002997,0.997002997002997,1,0.993006993006993,0.996003996003996,0.996003996003996,0.998001998001998,0.00999000999000999,0.004995004995005,0.004995004995005,0.002997002997003,0.00599400599400599,0.010989010989011,0.010989010989011,0.001998001998002,0.993475245483835,0.00652475451616517,0.00401671856256811,0.993475245483835,0.00652475451616517,0.0038374631955426,NA,NA,-0.447593611587719,-0.492713021281253,-0.578175476932817,-0.33630626806611,0.203751554615684,0.989510668220946,0.00381183856108014,0.00649871673261867,0.000178776485355194,0
"Regulus regulus",0.881451447898314,0.999000999000999,0.938061938061938,0.938061938061938,0.964035964035964,0.999000999000999,1,1,0.996003996003996,0.003996003996004,0.050949050949051,0.050949050949051,0.040959040959041,0.002997002997003,0.000999000999000999,0.000999000999000999,0.004995004995005,0.995722652040945,0.00427734795905481,0.0074226269838294,0.997344242945833,0.00265575705416671,0.00574340901221005,NA,NA,0.388625780529254,0.714725684480344,0.0975709644549601,0.550892939036519,0.333997117412264,0.988363153913807,0.00570936506428914,0.00263184195091164,0.00168174742276112,0.00161389164823154
"Remiz pendulinus",0.814039365637189,0.998001998001998,1,1,1,0.997002997002997,0.999000999000999,0.999000999000999,0.999000999000999,0.00599400599400599,0.00599400599400599,0.00599400599400599,0.00999000999000999,0.003996003996004,0.001998001998002,0.001998001998002,0.002997002997003,0.990459750184577,0.00954024981542283,0.00922990806378067,0.990459750184577,0.00954024981542283,0.00922990806378067,NA,NA,-0.84723085187888,1.11672911585382,-1.03345479156897,1.15000019433224,0.189172726302748,0.981404315923548,0.00914265749753276,0.00945302657891952,0,0
"Riparia riparia",0.850582405089193,1,0.98001998001998,0.98001998001998,0.993006993006993,1,1,1,1,0.002997002997003,0.028971028971029,0.028971028971029,0.00899100899100899,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.99578946910394,0.00421053089606037,0.00508640865436677,0.996587769526327,0.00341223047367351,0.00340214618966766,NA,NA,-0.186144890079128,1.11818984998722,-0.387156134909287,0.825236052501121,0.355285023621452,0.990745695216511,0.00338216832298334,0.00339222771566365,0.001682932327225,0.000796976417617359
"Saxicola rubetra",0.85951550315477,1,0.998001998001998,0.998001998001998,0.976023976023976,1,1,1,0.997002997002997,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.016983016983017,0.001998001998002,0.000999000999000999,0.000999000999000999,0.002997002997003,0.994186072491181,0.00581392750881876,0.015441244983179,0.99521236791013,0.00478763208986974,0.014280037299371,NA,NA,0.119697494476829,1.23952264136291,-0.106162121168619,1.12764858546036,0.252048349257829,0.978922483847143,0.0141815628286871,0.0047092669346577,0.00117128616646259,0.00101540022304941
"Scolopax rusticola",0.852106250852168,1,0.967032967032967,0.967032967032967,0.993006993006993,1,1,1,1,0.000999000999000999,0.028971028971029,0.028971028971029,0.012987012987013,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.996514776028656,0.00348522397134437,0.00599127696198248,0.997861634398058,0.00213836560194216,0.0047592989261438,NA,NA,0.356591376268123,1.0830049356939,0.0535089708855728,0.947105490965004,0.332155992765589,0.990565063940493,0.0047369397573881,0.00212272943081307,0.00123358093260428,0.00134168593870113
"Serinus serinus",0.892772315638018,1,0.986013986013986,0.986013986013986,0.993006993006993,1,0.985014985014985,0.985014985014985,1,0.002997002997003,0.014985014985015,0.014985014985015,0.00599400599400599,0.000999000999000999,0.014985014985015,0.014985014985015,0.000999000999000999,0.996297241513685,0.00370275848631522,0.00310298270323313,0.996297241513685,0.00370275848631522,0.0030448039990397,NA,NA,-0.838733253217193,0.0141038115842221,-0.778276982875767,-0.0453541639217389,0.0847951146874808,0.993217160069439,0.00303338765174696,0.0036913113024518,5.81409763624136e-05,0
"Sitta europaea",0.84743481358145,1,0.991008991008991,0.991008991008991,1,1,0.995004995004995,0.995004995004995,0.999000999000999,0.000999000999000999,0.011988011988012,0.011988011988012,0.004995004995005,0.002997002997003,0.00799200799200799,0.00799200799200799,0.003996003996004,0.994105163309475,0.00589483669052539,0.00432845156136289,0.994282532654733,0.00571746734526718,0.00432845156136289,NA,NA,-0.442153187350017,0.807792475466978,-0.536707145892982,0.484894796620054,0.336457073162203,0.989827483221261,0.00430304584071683,0.0056918492751303,0,0.000177621662892228
"Sitta neumayer",0.593323480646045,0.977022977022977,0.975024975024975,0.975024975024975,0.993006993006993,0.968031968031968,0.972027972027972,0.972027972027972,0.993006993006993,0.023976023976024,0.021978021978022,0.021978021978022,0.004995004995005,0.026973026973027,0.018981018981019,0.018981018981019,0.00699300699300699,0.91581672047536,0.0841832795246396,0.00612293668589751,0.916627514660288,0.0833724853397116,0.00612293668589751,NA,NA,-2.25770413761368,-1.65099514133239,-2.05580458504341,-2.23889031291797,0.621598071185649,0.910678640975133,0.00561037965932784,0.0828314014466679,0,0.000879577918871194
"Somateria mollissima",0.810961466889661,1,0.937062937062937,0.937062937062937,1,1,1,1,1,0.003996003996004,0.04995004995005,0.04995004995005,0.003996003996004,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.977718032061685,0.0222819679383152,0.0192970274407938,0.983582381162114,0.016417618837886,0,NA,NA,2.52723874701383,-0.450417438138299,2.13088260619302,-0.419085799590926,0.397592582853897,0.959263440381731,0,0.0160116954420218,0.0188751675583189,0.00584969661792855
"Spinus spinus",0.872614389161154,1,0.927072927072927,0.927072927072927,0.989010989010989,0.998001998001998,0.973026973026973,0.973026973026973,1,0.001998001998002,0.0629370629370629,0.0629370629370629,0.00699300699300699,0.002997002997003,0.01998001998002,0.01998001998002,0.000999000999000999,0.993178188609629,0.00682181139037105,0.00423912131082835,0.994678600158519,0.00532139984148076,0.00182639708110666,NA,NA,0.583031258865315,1.30592637114967,0.280632862426975,0.893837791171576,0.511137738693635,0.988996586068815,0.00180960553628997,0.00529100181253812,0.00240071904470765,0.00150208753764912
"Sterna paradisaea",0.766490225145906,1,0.976023976023976,0.976023976023976,1,1,1,1,1,0.000999000999000999,0.023976023976024,0.023976023976024,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.994022496882033,0.00597750311796687,0.0362750552427837,0.999052167544329,0.000947832455671277,0.00269935694933267,NA,NA,2.20437462537828,1.36291549747485,2.0024752181785,1.24704309307115,0.232786994331546,0.958172040416397,0.00259344900053661,0.000909048183395423,0.0334725923396632,0.00485287006000768
"Streptopelia decaocto",0.799486030167255,0.983016983016983,0.972027972027972,0.972027972027972,0.993006993006993,0.984015984015984,0.983016983016983,0.983016983016983,0.985014985014985,0.025974025974026,0.033966033966034,0.033966033966034,0.012987012987013,0.014985014985015,0.011988011988012,0.011988011988012,0.011988011988012,0.995552159235256,0.00444784076474431,0.00349207704199845,0.996051319159934,0.00394868084006566,0.00342678078481166,NA,NA,-0.366285559775332,0.577218069133563,-0.707825430294942,0.0236375592069725,0.650462038957798,0.992091023754678,0.00341136846890582,0.00393298090343898,6.52303697091972e-05,0.00049939650326828
"Streptopelia turtur",0.883097187759001,0.996003996003996,0.989010989010989,0.989010989010989,0.993006993006993,0.999000999000999,0.997002997002997,0.997002997002997,0.994005994005994,0.004995004995005,0.014985014985015,0.014985014985015,0.014985014985015,0.000999000999000999,0.004995004995005,0.004995004995005,0.00799200799200799,0.997378746339277,0.00262125366072263,0.00809932530903269,0.997421306549054,0.00257869345094614,0.0079880816593775,NA,NA,-0.773700156932409,0.153844081005442,-0.943756494299051,0.0428080466762976,0.203096427339577,0.989321655097091,0.00796641857037903,0.00255775293361712,0.000111847857253385,4.2325541659784e-05
"Strix aluco",0.890828729024346,1,0.987012987012987,0.987012987012987,0.987012987012987,1,1,1,0.993006993006993,0.001998001998002,0.014985014985015,0.014985014985015,0.00999000999000999,0.002997002997003,0.000999000999000999,0.000999000999000999,0.00799200799200799,0.997069647531482,0.0029303524685181,0.0043668584817217,0.997856696035325,0.00214330396467513,0.00434478709237783,NA,NA,-0.411638729147602,0.620506143019206,-0.537402977877809,0.342133054465254,0.305463946628305,0.992728288866848,0.00433201473742215,0.00213228862002661,2.21030269508737e-05,0.000785304748752446
"Sturnus unicolor",0.853588376787778,1,0.995004995004995,0.995004995004995,1,1,0.997002997002997,0.997002997002997,0.999000999000999,0.001998001998002,0.003996003996004,0.003996003996004,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.983973478107752,0.0160265218922477,0.00758431707427132,0.984061962369083,0.0159380376309166,0.00752278791511821,NA,NA,-3.40360859125274,-1.90666469820619,-3.67826805554867,-1.86694925110798,0.277516014070432,0.976629420781608,0.00740266468060369,0.0158176589027018,6.10093812903846e-05,8.9246253796367e-05
"Sturnus vulgaris",0.880145701591906,1,0.937062937062937,0.937062937062937,0.964035964035964,1,0.985014985014985,0.985014985014985,0.975024975024975,0.003996003996004,0.0829170829170829,0.0829170829170829,0.047952047952048,0.003996003996004,0.022977022977023,0.022977022977023,0.037962037962038,0.994430413666248,0.00556958633375245,0.00485512107162305,0.995865971707885,0.00413402829211502,0.00401469462478781,NA,NA,0.0286584372730806,1.0173864721447,-0.289060865679721,0.621701134671431,0.50745683733708,0.989629094186733,0.00398907351697158,0.0041081378320939,0.000839137098402597,0.00143455736579868
"Sylvia atricapilla",0.895228101130418,1,0.982017982017982,0.982017982017982,0.99000999000999,1,1,1,0.995004995004995,0.001998001998002,0.01998001998002,0.01998001998002,0.013986013986014,0.001998001998002,0.000999000999000999,0.000999000999000999,0.004995004995005,0.997030880101422,0.00296911989857819,0.00214106844533566,0.99779992479218,0.00220007520781944,0.0018231943222534,NA,NA,-0.33575286515441,0.554952187268858,-0.480992471167773,0.329683089178276,0.268031173018105,0.994902493428634,0.00181721371093493,0.00219368658546048,0.000317511216111651,0.000769095058858828
"Sylvia borin",0.872532160582385,1,0.991008991008991,0.991008991008991,0.978021978021978,1,1,1,0.982017982017982,0.001998001998002,0.00999000999000999,0.00999000999000999,0.026973026973027,0.001998001998002,0.000999000999000999,0.000999000999000999,0.012987012987013,0.994294263161685,0.00570573683831473,0.0141279449123388,0.994928174635537,0.00507182536446269,0.0129095188622992,NA,NA,0.12366432611464,1.07142323874052,-0.167405557171785,0.861332854608008,0.358970258463454,0.980325952989284,0.0128210499677092,0.0049973879125832,0.00122741706053733,0.000628192069886613
"Sylvia communis",0.881729594948446,1,0.991008991008991,0.991008991008991,0.99000999000999,1,1,1,0.988011988011988,0.002997002997003,0.016983016983017,0.016983016983017,0.01998001998002,0.004995004995005,0.000999000999000999,0.000999000999000999,0.011988011988012,0.996421377370944,0.00357862262905568,0.00386482302756308,0.997160248649126,0.00283975135087399,0.00363522075657692,NA,NA,-0.316941298398497,0.641437924502777,-0.402814294890945,0.549394200411538,0.125881764649119,0.992584113262444,0.00362142705798977,0.00282671925631976,0.000229618489251377,0.000738121933995038
"Sylvia conspicillata",0.829568045445795,1,0.993006993006993,0.993006993006993,1,1,0.993006993006993,0.993006993006993,1,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.000999000999000999,0.000999000999000999,0.004995004995005,0.004995004995005,0.000999000999000999,0.955141323178895,0.0448586768211051,0.000536468958998262,0.955346541314226,0.0446534586857742,0.000358016530809462,NA,NA,-3.54383455736301,-1.63152127325385,-3.49455123229497,-1.48833877319851,0.151426795686436,0.954651893479981,0.000341903566163016,0.0446209904378388,0.000170512436617495,0.000214700079399617
"Sylvia curruca",0.831974637465648,1,0.968031968031968,0.968031968031968,0.95004995004995,1,0.994005994005994,0.994005994005994,0.97002997002997,0.001998001998002,0.021978021978022,0.021978021978022,0.038961038961039,0.002997002997003,0.00599400599400599,0.00599400599400599,0.01998001998002,0.992866341676007,0.00713365832399346,0.00782619599723756,0.993414615867602,0.00658538413239789,0.0075011735103073,NA,NA,0.00912135424536112,1.43324278583139,-0.265451989347489,1.12724021010469,0.411130268118426,0.985150975482959,0.00744563943423757,0.00653060413883262,0.000325160993968405,0.000547619950002081
"Sylvia hortensis",0.640323295707104,0.995004995004995,0.999000999000999,0.999000999000999,1,0.992007992007992,0.997002997002997,0.997002997002997,0.999000999000999,0.003996003996004,0.002997002997003,0.002997002997003,0.000999000999000999,0.00799200799200799,0.004995004995005,0.004995004995005,0.000999000999000999,0.998511083107175,0.00148891689282501,0.0703541280926903,0.998511083107175,0.00148891689282501,0.0703541280926903,NA,NA,-2.71482428093832,-1.38089616715554,-3.29259538557562,-1.13562186671032,0.62767741062802,0.928358953410584,0.0702567361378616,0.0013843104515546,0,0
"Sylvia melanocephala",0.835483286957657,1,0.998001998001998,0.998001998001998,1,1,1,1,1,0.001998001998002,0.003996003996004,0.003996003996004,0.001998001998002,0.001998001998002,0.003996003996004,0.003996003996004,0.001998001998002,0.986567093318292,0.0134329066817082,0.00416618657796515,0.986609320494391,0.013390679505609,0.00416618657796515,NA,NA,-3.24749875390286,-1.97912763595419,-3.05020537051872,-2.18037133857931,0.281822119382831,0.982511856024956,0.00411045261979676,0.0133350669826416,8.67361737988404e-19,4.26243726052607e-05
"Sylvia ruppeli",0.579435320197461,0.987012987012987,0.977022977022977,0.977022977022977,0.993006993006993,0.988011988011988,0.981018981018981,0.981018981018981,0.994005994005994,0.013986013986014,0.025974025974026,0.025974025974026,0.00599400599400599,0.016983016983017,0.025974025974026,0.025974025974026,0.00999000999000999,0.869115174335658,0.130884825664342,0.110908320486597,0.869115174335658,0.130884825664342,0.110908320486597,NA,NA,-4.39926610032646,-3.22500292405764,-4.19706145096463,-3.87770747588711,0.683308094641393,0.784105312270587,0.0978119639092159,0.118082723820197,0,0
"Sylvia undata",0.853536144294468,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.999000999000999,0.997002997002997,0.997002997002997,0.999000999000999,0.001998001998002,0.003996003996004,0.003996003996004,0.001998001998002,0.002997002997003,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.984699029054698,0.0153009709453016,0.00776474880009822,0.984699029054698,0.0153009709453016,0.00776474880009822,NA,NA,-2.25919895463186,-1.81203659831155,-2.38490436708489,-1.85786843968597,0.133799881927291,0.977169184158138,0.00764684911265689,0.0151839667292057,0,0
"Tetrao urogallus",0.804340335071399,0.998001998001998,0.993006993006993,0.993006993006993,0.993006993006993,0.996003996003996,0.99000999000999,0.99000999000999,1,0.00999000999000999,0.01998001998002,0.01998001998002,0.016983016983017,0.00599400599400599,0.010989010989011,0.010989010989011,0.000999000999000999,0.996626294965735,0.0033737050342654,0.0153070821433131,0.996731610577341,0.00326838942265863,0.00953961623603768,NA,NA,1.36383105388944,1.94421589900807,1.2007518760335,1.90791574417691,0.16707040279755,0.981421536561388,0.00945255860612919,0.00321818605452738,0.0058036698128388,0.000104048965117039
"Tringa nebularia",0.731161088233901,0.999000999000999,0.978021978021978,0.978021978021978,1,1,0.98001998001998,0.98001998001998,1,0.001998001998002,0.037962037962038,0.037962037962038,0.001998001998002,0.001998001998002,0.01998001998002,0.01998001998002,0.000999000999000999,0.99484406908288,0.00515593091712033,0.0459804495137665,0.995563889286249,0.0044361107137516,0.0176126613997503,NA,NA,2.00712143491828,2.86283922564022,1.78095219975565,2.45975456272201,0.462201004341109,0.949325750164743,0.0170199190672991,0.00423007923094249,0.0287343054717277,0.000689946065288204
"Tringa totanus",0.868234005304347,1,0.83016983016983,0.83016983016983,1,1,0.946053946053946,0.946053946053946,1,0.000999000999000999,0.193806193806194,0.193806193806194,0.000999000999000999,0.001998001998002,0.043956043956044,0.043956043956044,0.000999000999000999,0.99501753025639,0.00498246974361003,0.00431610069267262,0.998073645378354,0.00192635462164621,0.000910756744821876,NA,NA,0.0637376041928156,1.42667366900853,-0.193743203832197,1.2357217407534,0.320560455149359,0.990744240202297,0.000903149548700729,0.00191220833735126,0.00339153865944782,0.00304886325220343
"Troglodytes troglodytes",0.912016806585062,1,0.979020979020979,0.979020979020979,0.995004995004995,1,1,1,1,0.001998001998002,0.022977022977023,0.022977022977023,0.00699300699300699,0.001998001998002,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.997688544132361,0.00231145586763897,0.00297853640398742,0.999679161686254,0.000320838313745917,0.00182389105362374,NA,NA,-0.128170454010017,0.321326578618314,-0.319155656924157,0.140158208609259,0.263243852775128,0.994723740913516,0.00181758280489637,0.000319247914640323,0.00115408930287881,0.00198533906406843
"Turdus iliacus",0.835131605677642,1,0.904095904095904,0.904095904095904,1,1,0.99000999000999,0.99000999000999,1,0.002997002997003,0.0989010989010989,0.0989010989010989,0.002997002997003,0.000999000999000999,0.00899100899100899,0.00899100899100899,0.000999000999000999,0.993492931532876,0.00650706846712379,0.0131009897629523,0.998703941518396,0.00129605848160396,0.00218053314070851,NA,NA,1.36281081705894,2.0383460676994,1.43366607006499,2.0343589803545,0.0709673427996811,0.980560782670108,0.00214281776824941,0.00127251337085507,0.0108740326312945,0.00514985355949258
"Turdus philomelos",0.85867080207829,1,0.938061938061938,0.938061938061938,0.971028971028971,0.999000999000999,0.969030969030969,0.969030969030969,0.992007992007992,0.004995004995005,0.0639360639360639,0.0639360639360639,0.034965034965035,0.002997002997003,0.035964035964036,0.035964035964036,0.023976023976024,0.990994714491988,0.00900528550801176,0.00422751083991872,0.991767699889939,0.00823230011006116,0.00307202176099161,NA,NA,0.134579560887415,1.01247816613883,-0.22857439609811,0.690270378367394,0.485488058529568,0.986842842644054,0.00304094453506705,0.00819142067543969,0.00114865586059447,0.000776136284844662
"Turdus pilaris",0.853766625849433,0.999000999000999,0.996003996003996,0.996003996003996,0.975024975024975,0.996003996003996,1,1,0.984015984015984,0.004995004995005,0.00699300699300699,0.00699300699300699,0.01998001998002,0.003996003996004,0.000999000999000999,0.000999000999000999,0.013986013986014,0.996452466333697,0.00354753366630256,0.0159182505825953,0.996747454767513,0.00325254523248751,0.0145067554372724,NA,NA,0.490870988757027,1.64654067578078,0.0775318774616148,1.43613294847671,0.463810988049814,0.980646063883776,0.0144354034873146,0.00320000383706701,0.00142727233913912,0.000291256452703563
"Turdus torquatus",0.856980015092393,1,0.977022977022977,0.977022977022977,0.99000999000999,1,1,1,0.998001998001998,0.001998001998002,0.020979020979021,0.020979020979021,0.00599400599400599,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.004995004995005,0.988790174394488,0.0112098256055121,0.0116496243423487,0.992086447805378,0.00791355219462228,0.00968691095212565,NA,NA,2.79657889980111,-0.0539802463003901,2.78629851968825,-0.212537092655451,0.158889772299312,0.977398779067378,0.00956058749727816,0.00779639341936373,0.00195995105791658,0.0032842889580631
"Turdus viscivorus",0.824599384676534,0.999000999000999,0.994005994005994,0.994005994005994,0.996003996003996,0.999000999000999,1,1,1,0.003996003996004,0.013986013986014,0.013986013986014,0.00899100899100899,0.003996003996004,0.000999000999000999,0.000999000999000999,0.000999000999000999,0.990839662911871,0.00916033708812874,0.00326759430245402,0.991562121310243,0.00843787868975675,0.00209196020847312,NA,NA,0.0377984974767205,0.548518338220301,-0.247647665628744,0.354589463822805,0.345091176874621,0.987631562924633,0.00207041716058533,0.00840443088640887,0.00116734179005078,0.000726247238321929
"Vanellus vanellus",0.838850777106014,1,0.99000999000999,0.99000999000999,0.974025974025974,1,0.996003996003996,0.996003996003996,0.984015984015984,0.001998001998002,0.010989010989011,0.010989010989011,0.024975024975025,0.000999000999000999,0.00699300699300699,0.00699300699300699,0.015984015984016,0.994432919389985,0.0055670806100152,0.00937766507224757,0.995267483361365,0.00473251663863494,0.00816475484162296,NA,NA,0.0735907537766193,1.26040836987127,-0.34999759640139,0.963995038531913,0.516998987815473,0.985158891954406,0.00810979532348464,0.00468445008584752,0.00121615040372201,0.000830712232539698
